name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
australia,27-05-2022,17,6.9,11.4,17,6,11.3,9.1,87,5.693,100,12.5,rain,0,0,17.6,18.7,15.4,1018.1,93.2,9.2,129.3,11.2,6,10,2022-05-27T07:00:00,2022-05-27T17:01:04,0.88,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"YSCB,95925099999,94925099999,94927099999,F0067,95716099999,94926099999"
australia,28-05-2022,14.9,3.1,10,14.9,3.1,9.9,8.3,90,7.175,100,8.33,rain,0,0,28.4,21.6,308,1012.6,76.9,9.9,75.5,6.5,4,10,2022-05-28T07:00:40,2022-05-28T17:00:38,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"YSCB,95925099999,94925099999,94927099999,F0067,95716099999,94926099999"
australia,29-05-2022,11.1,2.1,5.5,11.1,-0.7,4.5,3.1,86.4,0.194,100,8.33,rain,0,0,32.8,26.3,338.6,1008.3,54.3,6.3,79,6.8,4,10,2022-05-29T07:01:20,2022-05-29T17:00:14,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"YSCB,95925099999,F4257,94925099999,94927099999,F0067,95716099999,94926099999"
australia,30-05-2022,7.7,-1.1,4,5.8,-4.9,1.7,3.7,98.3,16.117,100,12.5,rain,0,0,52.9,25.9,305.4,995.9,87,9.1,31.4,2.8,2,10,2022-05-30T07:01:59,2022-05-30T16:59:51,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"YSCB,95925099999,94925099999,94927099999,F0067,95716099999,94926099999"
australia,31-05-2022,8.1,3.7,5.8,4.2,-0.9,1.8,3.5,85.6,6.423,100,12.5,"rain,snow",0,0,69.1,36.3,308.1,995.3,87,10.2,78.5,7,6,10,2022-05-31T07:02:38,2022-05-31T16:59:30,0.02,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,rain,"YSCB,95925099999,94925099999,94927099999,F0067,95716099999,94926099999"
australia,01-06-2022,7.9,1.8,4.5,3.8,-2.9,0.1,0.3,75.1,3.159,100,12.5,"rain,snow",0,0,59,33.4,309.4,1008.5,64.1,10.3,63.5,5.5,3,10,2022-06-01T07:03:15,2022-06-01T16:59:11,0.05,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,rain,"YSCB,95925099999,94925099999,94927099999,F0067,95716099999,94926099999"
australia,02-06-2022,10.8,-3.3,2.7,10.8,-6.4,1.3,0.3,86.5,0.042,100,8.33,rain,0,0,13.7,15.8,343.1,1020,66.6,10.3,100.8,8.7,4,10,2022-06-02T07:03:52,2022-06-02T16:58:53,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"YSCB,95925099999,94925099999,94927099999,F0067,95716099999,94926099999"
australia,03-06-2022,9.7,-1.6,4.3,7.9,-4.1,2.5,2.3,88,0.005,100,4.17,rain,0,0,28.4,19.9,333.9,1014.9,93.9,9,76.4,6.6,3,10,2022-06-03T07:04:28,2022-06-03T16:58:37,0.12,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"YSCB,95925099999,94925099999,94927099999,F0067,95716099999,94926099999"
australia,04-06-2022,9.8,4.6,7.1,6.5,1,3.6,4.6,84.4,0.257,100,12.5,rain,0,0,49.3,31.6,333.7,1011.7,71.3,10,46.9,4,3,10,2022-06-04T07:05:03,2022-06-04T16:58:23,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"YSCB,95925099999,94925099999,94927099999,F0067,95716099999,94926099999"
australia,05-06-2022,11.1,8,9.1,11.1,3.7,5.7,6.7,85.2,0.863,100,12.5,rain,0,0,64.8,43.9,332.3,1007.9,86.2,10,51.7,4.5,2,10,2022-06-05T07:05:37,2022-06-05T16:58:10,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"YSCB,95925099999,94925099999,94927099999,F0067,95716099999,94926099999"
australia,06-06-2022,9,3,6.1,5.1,-2.2,1.6,3.3,82.5,8.381,100,16.67,rain,0,0,71.6,43,325,1005.4,92.2,11,71.8,6.2,3,10,2022-06-06T07:06:10,2022-06-06T16:57:59,0.22,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"YSCB,95925099999,F4257,94925099999,94927099999,F0067,95716099999,94926099999"
australia,07-06-2022,7.9,2.2,5,4,-1.2,0.9,2.6,84.6,3.856,100,16.67,rain,0,0,50.8,28.5,326.3,1010.2,82.6,10.6,55.6,4.9,4,10,2022-06-07T07:06:42,2022-06-07T16:57:50,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"YSCB,95925099999,94925099999,94927099999,F0067,95716099999,94926099999"
australia,08-06-2022,9.8,2.1,5.3,6.6,-2.2,1.5,0.4,72,0.053,100,8.33,"rain,snow",0,0,41.8,30,315.8,1014.4,47.8,10,93.5,8.1,5,10,2022-06-08T07:07:13,2022-06-08T16:57:42,0.25,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,rain,"YSCB,95925099999,94925099999,94927099999,F0067,95716099999,94926099999"
australia,09-06-2022,9.8,3.8,6.5,6.7,-0.6,2.7,1.8,72.8,0.023,100,12.5,rain,0,0,41.4,32.3,314.3,1014,46.2,10,62.4,5.6,5,10,2022-06-09T07:07:43,2022-06-09T16:57:36,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"YSCB,95925099999,94925099999,94927099999,F0067,95716099999,94926099999"
australia,10-06-2022,12,5.4,7.9,12,2,5.2,2.3,69,0.02,100,8.33,rain,0,0,53.6,34.1,311.7,1014.7,41.8,10,55.5,4.8,3,10,2022-06-10T07:08:11,2022-06-10T16:57:31,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"YSCB,95925099999,94925099999,94927099999,F0067,95716099999,94926099999"
australia,11-06-2022,9.8,1.6,6.1,6.1,-0.9,2.6,1.7,74.4,0.002,100,4.17,rain,0,0,48.6,34.2,323.9,1014.7,43.5,10,54.7,4.8,2,10,2022-06-11T07:08:39,2022-06-11T16:57:28,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"YSCB,95925099999,94925099999,94927099999,F0067,95716099999,94926099999"
australia,12-06-2022,11.2,4.5,7.8,11.2,1.5,5.2,2.6,70.5,0.003,100,4.17,rain,0,0,51.8,34.2,305.7,1013.8,39.7,10,44.6,3.8,3,10,2022-06-12T07:09:06,2022-06-12T16:57:26,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"YSCB,95925099999,94925099999,94927099999,F0067,95716099999,94926099999"
australia,13-06-2022,9.7,-1.9,3.2,7.9,-2.6,1.7,1.5,89.8,0,0,0,,0,0,15.8,15.7,1.9,1021.2,49.8,9.2,68,6,3,10,2022-06-13T07:09:31,2022-06-13T16:57:27,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"YSCB,95925099999,F4257,94925099999,94927099999,F0067,95716099999,94926099999"
australia,14-06-2022,6,-1.3,2.8,5.1,-1.3,1.5,1,88.7,0.002,100,4.17,rain,0,0,29.5,15.7,359.1,1023.1,82.4,9.6,63.8,5.5,3,10,2022-06-14T07:09:55,2022-06-14T16:57:28,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"YSCB,95925099999,94925099999,94927099999,F0067,95716099999,94926099999"
australia,15-06-2022,11.9,-3,4.8,11.9,-5.1,3,1.7,82.5,0.156,100,4.17,rain,0,0,36,30.1,345.1,1019.8,61.3,10,81.9,7.2,4,10,2022-06-15T07:10:18,2022-06-15T16:57:32,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"YSCB,95925099999,94925099999,94927099999,F0067,95716099999,94926099999"
australia,16-06-2022,11.8,5,8.5,11.8,2.8,6.6,6.4,86.9,0.035,100,12.5,rain,0,0,37.1,27.9,343.4,1017.4,84.6,10,45.5,4,2,10,2022-06-16T07:10:39,2022-06-16T16:57:36,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"YSCB,95925099999,94925099999,94927099999,F0067,95716099999,94926099999"
australia,17-06-2022,12.9,1.9,7.2,12.9,0,6.7,4.2,83.6,0,0,0,,0,0,21.6,17.9,174.6,1021.2,86.1,8.8,100.8,8.9,5,10,2022-06-17T07:10:59,2022-06-17T16:57:43,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,F0067,95716099999,94926099999"
australia,18-06-2022,13.8,-2,4.8,13.8,-4.4,4.3,1.7,83,0,0,0,,0,0,7.2,15,113.3,1026.6,26.6,10,114.5,9.8,5,10,2022-06-18T07:11:18,2022-06-18T16:57:51,0.62,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,F0067,95716099999,94926099999"
australia,19-06-2022,14.7,-3.1,4.3,14.7,-6,3.3,1.5,85,0.158,100,4.17,rain,0,0,21.6,10.7,78.5,1027.9,58.7,9.1,98.8,8.4,5,10,2022-06-19T07:11:35,2022-06-19T16:58:00,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"YSCB,95925099999,94925099999,94927099999,F0067,95716099999,94926099999"
australia,20-06-2022,13.6,2.7,6.6,13.6,0.3,5.8,5,90.9,0.003,100,8.33,rain,0,0,15.1,10.8,86.7,1024.3,82.6,9.5,61.6,5.3,3,10,2022-06-20T07:11:51,2022-06-20T16:58:11,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"YSCB,95925099999,94925099999,94927099999,F0067,95716099999,94926099999"
australia,21-06-2022,10.9,1,5.5,10.9,0.6,4.3,4.6,93.8,2.246,100,12.5,rain,0,0,41.4,24.3,330.8,1020.3,79.4,8.5,42.5,3.5,4,10,2022-06-21T07:12:06,2022-06-21T16:58:23,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"YSCB,95925099999,F4257,94925099999,94927099999,F0067,95716099999,94926099999"
australia,22-06-2022,13.7,-2.8,4.6,13.7,-5.6,3.6,2.1,85.9,0.002,100,4.17,"rain,snow",0,0,21.2,17.3,335.8,1024.2,37.9,10,98.8,8.6,5,10,2022-06-22T07:12:19,2022-06-22T16:58:37,0.76,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with morning rain or snow.,rain,"YSCB,95925099999,94925099999,94927099999,F0067,95716099999,94926099999"
australia,23-06-2022,12.7,-0.8,5.8,12.7,-4.2,4.2,4.4,91.5,0.002,100,4.17,rain,0,0,37.8,26.4,333.4,1023.5,67,7.8,57,4.9,3,10,2022-06-23T07:12:30,2022-06-23T16:58:52,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"YSCB,95925099999,F4257,94925099999,94927099999,F0067,95716099999,94926099999"
australia,24-06-2022,13.8,7.5,10.5,13.8,4.4,9.3,6.9,79,0.038,100,4.17,rain,0,0,50.4,32,335.8,1018.6,86.3,10,53.8,4.6,2,10,2022-06-24T07:12:40,2022-06-24T16:59:08,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"YSCB,95925099999,94925099999,94927099999,F0067,95716099999,94926099999"
australia,25-06-2022,13.8,2.9,8.9,13.8,0.6,7.5,3.8,72.8,0.005,100,8.33,rain,0,0,36.7,28.8,320.1,1021.2,19.1,10,92.3,8.1,5,10,2022-06-25T07:12:49,2022-06-25T16:59:26,0.86,Rain,Clear conditions throughout the day with rain.,rain,"YSCB,95925099999,94925099999,94927099999,F0067,95716099999,94926099999"
australia,26-06-2022,14,-0.4,5.6,14,-4.1,4.4,1.9,80.3,0,0,0,,0,0,34.6,23.4,299.6,1024.2,41.6,10,122.1,10.5,6,10,2022-06-26T07:12:56,2022-06-26T16:59:45,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,F0067,95716099999,94926099999"
australia,27-06-2022,10.8,-0.7,4.3,10.8,-4.6,2,-0.9,73,0.001,100,4.17,rain,0,0,37.1,25.2,162.8,1028.3,24.7,10,123.6,10.7,5,10,2022-06-27T07:13:01,2022-06-27T17:00:05,0.93,"Rain, Partially cloudy",Clearing in the afternoon with afternoon rain.,rain,"YSCB,95925099999,94925099999,94927099999,F0067,95716099999,94926099999"
australia,28-06-2022,11.9,-3.9,2.3,11.9,-4.9,1.3,-2.1,76.9,0.002,100,4.17,rain,0,0,7.6,14.2,168.2,1030.7,15.7,10,120.7,10.5,5,10,2022-06-28T07:13:05,2022-06-28T17:00:27,0.96,Rain,Clear conditions throughout the day with afternoon rain.,rain,"YSCB,95925099999,94925099999,94927099999,F0067,95716099999,94926099999"
australia,29-06-2022,11.6,-4.8,3.2,11.6,-5.7,1.9,0.5,84,0.001,100,4.17,"rain,snow",0,0,36.7,26.4,330.3,1025.4,81.7,10,65.6,5.7,4,10,2022-06-29T07:13:07,2022-06-29T17:00:49,0,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with morning rain or snow.,rain,"YSCB,95925099999,F4257,94925099999,94927099999,F0067,95716099999,94926099999"
australia,30-06-2022,12,3,6.8,12,1.4,5.7,3.5,81.1,0,0,0,rain,0,0,36.7,15.6,60,1023.9,84.3,10,70.8,6.1,4,10,2022-06-30T07:13:08,2022-06-30T17:01:13,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,F0067,95716099999,94926099999"
australia,01-07-2022,7,1.8,5.6,6,1.8,4.1,4.7,94.1,8.222,100,12.5,rain,0,0,46.1,14,160.8,1026.6,97.2,10,17.1,1.5,1,10,2022-07-01T07:13:07,2022-07-01T17:01:38,0.07,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"YSCB,95925099999,94925099999,94927099999,F0067,95716099999,94926099999"
australia,02-07-2022,9.9,5.9,8,7.3,2.9,5.1,4.5,79.1,0.144,100,12.5,rain,0,0,52.6,24.1,174,1025.5,96.6,10,40.1,3.5,2,10,2022-07-02T07:13:04,2022-07-02T17:02:05,0.1,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"YSCB,95925099999,94925099999,94927099999,F0067,95716099999,94926099999"
australia,03-07-2022,11.6,8,9.5,11.6,4.6,7.1,4.8,72.6,0.032,100,12.5,rain,0,0,55.4,31.3,160.9,1023.1,98.2,10,80.8,7.1,4,10,2022-07-03T07:13:00,2022-07-03T17:02:32,0.14,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"YSCB,95925099999,94925099999,94927099999,F0067,95716099999,94926099999"
australia,04-07-2022,12.7,7.1,9.3,12.7,3.2,7.1,3.4,67.1,0.019,100,4.17,rain,0,0,53.6,35.1,173.7,1021.4,84.8,10,86.3,7.4,5,10,2022-07-04T07:12:54,2022-07-04T17:03:00,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"YSCB,95925099999,94925099999,94927099999,F0067,95716099999,94926099999"
australia,05-07-2022,11.6,6.8,8.6,11.6,3,6.4,2.6,66,0,0,0,,0,0,51.1,27.7,165.1,1024.3,90.8,10,98.4,8.6,4,10,2022-07-05T07:12:47,2022-07-05T17:03:30,0.2,Overcast,Cloudy skies throughout the day.,cloudy,"YSCB,95925099999,94925099999,94927099999,F0067,95716099999,94926099999"
australia,06-07-2022,13.6,5.3,8.9,13.6,2.8,7.6,5.2,78.4,0.01,100,12.5,rain,0,0,36.4,20.1,152.9,1021.4,90,10,52.2,4.4,3,10,2022-07-06T07:12:37,2022-07-06T17:04:00,0.24,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"YSCB,95925099999,94925099999,94927099999,F0067,95716099999,94926099999"
australia,07-07-2022,13.8,0.2,8.2,13.8,-2.7,7.6,4.1,77.4,0.003,100,8.33,rain,0,0,21.6,14.6,202.4,1013.4,67,10,100.1,8.6,5,10,2022-07-07T07:12:26,2022-07-07T17:04:32,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"YSCB,95925099999,94925099999,94927099999,F0067,95716099999,94926099999"
australia,08-07-2022,10.9,-2.9,4.2,10.9,-5.8,1.5,0.8,80.6,0,0,0,rain,0,0,34.2,29.9,317.8,1012.1,44.3,9.6,42.3,3.7,2,10,2022-07-08T07:12:14,2022-07-08T17:05:04,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,F0067,95716099999,94926099999"
australia,09-07-2022,12,-3.1,5,12,-4.2,3.7,1,78,0.003,100,8.33,"rain,snow",0,0,34.2,19.4,205.7,1018.4,58.3,9.6,106.4,9.1,5,10,2022-07-09T07:11:59,2022-07-09T17:05:37,0.34,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,rain,"YSCB,95925099999,94925099999,94927099999,F0067,95716099999,94926099999"
australia,10-07-2022,11.8,-1,5.7,11.8,-1.4,4.1,1.4,75.6,0.018,100,8.33,rain,0,0,42.8,26.9,144.2,1025.7,57.2,10,118.1,10.1,7,10,2022-07-10T07:11:43,2022-07-10T17:06:11,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"YSCB,95925099999,94925099999,94927099999,F0067,95716099999,94926099999"
australia,11-07-2022,12,-2.1,3.8,12,-2.7,3.5,0.2,80.3,0.002,100,4.17,rain,0,0,10.1,10.5,348.2,1024.4,76.4,10,102.7,8.8,5,10,2022-07-11T07:11:26,2022-07-11T17:06:46,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"YSCB,95925099999,94925099999,94927099999,F0067,95716099999,94926099999"
australia,12-07-2022,11,-4,3.2,11,-6,2.4,0.3,83.5,0.534,100,8.33,rain,0,0,22,15.5,319.7,1016.9,81.2,9.6,115.9,10.1,6,10,2022-07-12T07:11:06,2022-07-12T17:07:22,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"YSCB,95925099999,94925099999,94927099999,F0067,95716099999,94926099999"
australia,13-07-2022,10.8,0.1,4.6,10.8,-1.8,3.5,1.2,80.8,0.157,100,4.17,"rain,snow",0,0,27.7,24.6,172.1,1015.5,72.6,9.3,71.8,6.2,4,10,2022-07-13T07:10:45,2022-07-13T17:07:58,0.48,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with early morning snow or rain.,rain,"YSCB,95925099999,94925099999,94927099999,F0067,95716099999,94926099999"
australia,14-07-2022,12.8,-1.1,5.2,12.8,-3.2,3,-0.6,69,0,0,0,,0,0,38.9,26.6,188.3,1023.3,5.9,10,125.4,10.8,5,10,2022-07-14T07:10:23,2022-07-14T17:08:35,0.5,Clear,Clear conditions throughout the day.,clear-day,"YSCB,95925099999,94925099999,94927099999,F0067,95716099999,94926099999"
australia,15-07-2022,10.8,-5.8,2,10.8,-7.2,0.8,-1.8,78.5,0,0,0,,0,0,24.5,17.8,353.4,1026.7,10.5,10,125.6,10.9,5,10,2022-07-15T07:09:58,2022-07-15T17:09:13,0.54,Clear,Clear conditions throughout the day.,clear-day,"YSCB,95925099999,94925099999,94927099999,F0067,95716099999,94926099999"
australia,16-07-2022,10,-2.1,3.2,7.1,-3.9,1.4,0.6,84.4,0.001,100,4.17,rain,0,0,63.4,30.1,337.9,1022.7,55,10,85.7,7.5,4,10,2022-07-16T07:09:33,2022-07-16T17:09:51,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"YSCB,95925099999,94925099999,94927099999,F0067,95716099999,94926099999"
australia,17-07-2022,12.9,5,8.3,12.9,0.7,5.3,2.9,69.9,1.283,100,8.33,rain,0,0,69.5,40.4,329.8,1013.6,49.4,10,89.6,7.7,4,10,2022-07-17T07:09:05,2022-07-17T17:10:30,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"YSCB,95925099999,F4257,94925099999,94927099999,F0067,95716099999,94926099999"
australia,18-07-2022,10.9,3.3,6.5,10.9,-1.1,3.9,0.4,67.6,0.5,100,4.17,rain,0,0,46.1,30.1,317.2,1016.9,62.5,10.4,113.6,9.8,6,10,2022-07-18T07:08:36,2022-07-18T17:11:10,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"YSCB,95925099999,94925099999,94927099999,F0067,95716099999,94926099999"
australia,19-07-2022,10.7,-1.7,4.2,10.7,-5.3,1.7,-0.9,71.6,0,0,0,,0,0,34.2,23.6,149.9,1028.3,41.2,10,131.4,11.3,5,10,2022-07-19T07:08:05,2022-07-19T17:11:50,0.68,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,F0067,95716099999,94926099999"
australia,20-07-2022,12.5,-1.4,4.6,12.5,-5.4,2.5,0.9,78.9,0,0,0,rain,0,0,36.4,16.4,135.2,1031.9,71.1,10,108.1,9.4,7,10,2022-07-20T07:07:32,2022-07-20T17:12:30,0.71,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,F0067,95716099999,94926099999"
australia,21-07-2022,10.9,5,7.3,10.9,2.1,5.7,6.1,92.4,1,100,12.5,rain,0,0,38.5,20.5,137.3,1032.7,92.2,9.7,54,4.6,3,10,2022-07-21T07:06:58,2022-07-21T17:13:12,0.75,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"YSCB,95925099999,94925099999,94927099999,F0067,95716099999,94926099999"
australia,22-07-2022,12.7,3.1,7.4,12.7,1,6.5,5.4,88.2,0.281,100,16.67,rain,0,0,38.9,23.4,126,1030.7,65.7,12.9,72.4,6.2,4,10,2022-07-22T07:06:23,2022-07-22T17:13:53,0.78,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"YSCB,95925099999,94925099999,94927099999,F0067,95716099999,94926099999"
australia,23-07-2022,14.7,2,7.7,14.7,1.4,7.3,4.9,84.6,0,0,0,,0,0,20.5,12.6,71.7,1025.7,87.3,9.6,73.8,6.4,4,10,2022-07-23T07:05:45,2022-07-23T17:14:35,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,F0067,95716099999,94926099999"
australia,24-07-2022,15,3.8,8.2,15,2.8,7.5,5.8,86.9,0.003,100,4.17,rain,0,0,5.4,11.8,43.1,1022.7,71.1,10,111.8,9.6,5,10,2022-07-24T07:05:07,2022-07-24T17:15:17,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"YSCB,95925099999,94925099999,94927099999,F0067,95716099999,94926099999"
australia,25-07-2022,13.8,0.9,6.9,13.8,0.5,6.4,4.8,88.4,0.001,100,4.17,rain,0,0,19.1,14.4,259.3,1018.5,72.4,9.6,111.7,9.6,5,10,2022-07-25T07:04:26,2022-07-25T17:16:00,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"YSCB,95925099999,94925099999,94927099999,F0067,95716099999,94926099999"
australia,26-07-2022,11.2,3,7.8,11.2,1.2,5.8,4.4,80.9,1.035,100,12.5,rain,0,0,38.9,29.5,305.2,1012,75.9,9.7,108.8,9.3,6,10,2022-07-26T07:03:44,2022-07-26T17:16:43,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"YSCB,95925099999,94925099999,94927099999,F0067,95716099999,94926099999"
australia,27-07-2022,14.1,-1.2,6.6,14.1,-1.2,5.2,0.9,70.4,0.014,100,12.5,rain,0,0,28.8,29.5,329.4,1017.8,19.6,10,139.4,11.9,5,10,2022-07-27T07:03:01,2022-07-27T17:17:26,0.94,Rain,Clear conditions throughout the day with rain.,rain,"YSCB,95925099999,94925099999,94927099999,F0067,95716099999,94926099999"
australia,28-07-2022,13.9,-1,7.1,13.9,-4.1,5.5,3.5,79.8,0.033,100,16.67,rain,0,0,29.5,28.8,314.1,1022.5,52.8,10,101,8.9,5,10,2022-07-28T07:02:16,2022-07-28T17:18:10,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"YSCB,95925099999,94925099999,94927099999,F0067,95716099999,94926099999"
australia,29-07-2022,11.8,-3.1,3.3,11.8,-4.9,2.1,-2,72.6,0,0,0,rain,0,0,22,17.7,143.1,1024.5,21.3,9.8,140.7,12.2,7,10,2022-07-29T07:01:30,2022-07-29T17:18:54,0,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,F0067,95716099999,94926099999"
australia,30-07-2022,11.6,-6.1,1.3,11.6,-8.4,0.2,-4.4,69.9,0,0,0,,0,0,18.4,13.1,337.4,1026.9,23.4,10,148.4,13,6,10,2022-07-30T07:00:42,2022-07-30T17:19:38,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,F0067,95716099999,94926099999"
australia,31-07-2022,8.9,-5,2.3,6.9,-5,1.3,0.6,89.5,0.886,100,8.33,rain,0,0,56.2,17.9,327.2,1021.3,90.6,10,56.1,4.7,3,10,2022-07-31T06:59:53,2022-07-31T17:20:22,0.08,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"YSCB,95925099999,94925099999,94927099999,F0067,95716099999,94926099999"
australia,01-08-2022,11.9,5,8.3,11.9,1.8,5.7,4,76.3,6.65,100,8.33,rain,0,0,61.9,36.7,329.9,1015.5,58,10.3,86.8,7.5,6,10,2022-08-01T06:59:02,2022-08-01T17:21:07,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"YSCB,95925099999,94925099999,94927099999,F0067,95716099999,94926099999"
australia,02-08-2022,13.7,1.1,6.7,13.7,-1,5.4,1.7,73,0.001,100,4.17,rain,0,0,33.8,21.7,346.3,1018.4,35,10,147.6,12.6,6,10,2022-08-02T06:58:10,2022-08-02T17:21:51,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"YSCB,95925099999,94925099999,94927099999,F0067,95716099999,94926099999"
australia,03-08-2022,16.6,2.9,10.5,16.6,1,9.7,7.5,82.2,0.954,100,8.33,rain,0,0,68,31.8,326.1,1012.5,51.6,10,111.2,9.7,5,10,2022-08-03T06:57:17,2022-08-03T17:22:36,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"YSCB,95925099999,94925099999,94927099999,F0067,95716099999,94926099999"
australia,04-08-2022,14,11.1,12.7,14,11.1,12.7,12.2,96.6,57.355,100,12.5,rain,0,0,70.6,40.3,338.9,1004.7,92.4,8.8,7,0.6,0,10,2022-08-04T06:56:22,2022-08-04T17:23:21,0.22,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"YSCB,95925099999,94925099999,94927099999,F0067,95716099999,94926099999"
